sub, task, echo, run, mean_stan, vsmean_stan, mean_nat, vsmean_nat, max
10875, socialdoors,1,2, NA, NA, NA, NA, NA
10875, socialdoors,2,2, NA, NA, NA, NA, NA
10875, socialdoors,3,2, NA, NA, NA, NA, NA
10875, socialdoors,4,2, NA, NA, NA, NA, NA
10887, trust,1,1,45.257763,48.462429,46.433535,45.489494,148.358627
10887, trust,2,1,45.257763,48.462429,32.26589,25.924014,112.087433
10887, trust,3,1,45.257763,48.462429,22.758762,12.998205,80.647217
10887, trust,4,1,45.257763,48.462429,16.180453,5.788955,66.582718
10887, trust,1,2,34.981557,34.881965,37.435821,35.213231,116.72686
10887, trust,2,2,34.981557,34.881965,26.001168,22.106488,90.75618
10887, trust,3,2,34.981557,34.881965,18.496266,11.712729,64.194771
10887, trust,4,2,34.981557,34.881965,13.273575,5.503276,51.559853
10887, ugr,1,1,79.195634,60.520176,64.281444,44.894059,188.799179
10887, ugr,2,1,79.195634,60.520176,47.634925,32.189437,141.170197
10887, ugr,3,1,79.195634,60.520176,34.583648,15.539747,131.576019
10887, ugr,4,1,79.195634,60.520176,24.83096,6.356507,120.738144
10887, ugr,1,2,72.868616,54.795478,61.18989,42.873675,178.295212
10887, ugr,2,2,72.868616,54.795478,44.645164,28.426382,139.383942
10887, ugr,3,2,72.868616,54.795478,32.070214,14.558105,127.148071
10887, ugr,4,2,72.868616,54.795478,22.929105,6.15659,112.397568
10887, sharedreward,1,1,42.36188,39.80577,43.281184,40.122869,126.379768
10887, sharedreward,2,1,42.36188,39.80577,30.00215,22.859014,89.672775
10887, sharedreward,3,1,42.36188,39.80577,21.134951,11.327951,73.153481
10887, sharedreward,4,1,42.36188,39.80577,15.036654,5.294824,61.219112
10887, sharedreward,1,2,38.537647,34.951809,40.258127,38.934288,115.685898
10887, sharedreward,2,2,38.537647,34.951809,28.171144,23.165749,83.861298
10887, sharedreward,3,2,38.537647,34.951809,19.983531,11.980883,64.028793
10887, sharedreward,4,2,38.537647,34.951809,14.256206,5.743631,53.345669
10887, doors,1,1,60.692395,52.920625,55.413266,41.955882,161.092377
10887, doors,2,1,60.692395,52.920625,39.211181,27.382275,109.319954
10887, doors,3,1,60.692395,52.920625,27.846673,13.25776,100.104988
10887, doors,4,1,60.692395,52.920625,19.78149,5.908785,95.205544
10887, doors,1,2, NA, NA, NA, NA, NA
10887, doors,2,2, NA, NA, NA, NA, NA
10887, doors,3,2, NA, NA, NA, NA, NA
10887, doors,4,2, NA, NA, NA, NA, NA
10887, socialdoors,1,1,50.557935,46.929531,49.053525,41.0909,131.199005
10887, socialdoors,2,1,50.557935,46.929531,34.217105,25.195964,99.509888
10887, socialdoors,3,1,50.557935,46.929531,24.17767,12.082816,78.543694
10887, socialdoors,4,1,50.557935,46.929531,17.230153,5.414392,74.45462
10887, socialdoors,1,2, NA, NA, NA, NA, NA
10887, socialdoors,2,2, NA, NA, NA, NA, NA
10887, socialdoors,3,2, NA, NA, NA, NA, NA
10887, socialdoors,4,2, NA, NA, NA, NA, NA
10940, trust,1,1,58.01414,45.619269,49.164513,35.956217,127.643471
10940, trust,2,1,58.01414,45.619269,36.738269,22.728856,101.335625
10940, trust,3,1,58.01414,45.619269,26.887462,10.391091,95.151108
10940, trust,4,1,58.01414,45.619269,19.706897,5.164306,96.397964
10940, trust,1,2,56.274543,41.763683,49.401523,35.67023,143.731155
10940, trust,2,2,56.274543,41.763683,36.397787,20.337809,102.365715
10940, trust,3,2,56.274543,41.763683,26.46072,8.834113,100.559669
10940, trust,4,2,56.274543,41.763683,19.35029,4.34786,86.815201
10940, ugr,1,1,61.010962,44.615367,50.548475,36.007825,133.370972
10940, ugr,2,1,61.010962,44.615367,38.277849,22.666846,101.457123
10940, ugr,3,1,61.010962,44.615367,28.089393,9.572248,94.076805
10940, ugr,4,1,61.010962,44.615367,20.556341,4.440686,92.614342
10940, ugr,1,2,55.232825,43.383712,46.84638,35.245534,119.034172
10940, ugr,2,2,55.232825,43.383712,35.528749,22.490905,100.332169
10940, ugr,3,2,55.232825,43.383712,26.068607,9.752869,84.700523
10940, ugr,4,2,55.232825,43.383712,19.15578,4.793294,78.6073
10940, sharedreward,1,1,51.166793,40.542848,46.249735,34.166816,130.837189
10940, sharedreward,2,1,51.166793,40.542848,34.061352,19.509507,94.181175
10940, sharedreward,3,1,51.166793,40.542848,24.704313,8.26315,96.309349
10940, sharedreward,4,1,51.166793,40.542848,18.027347,3.988384,87.058884
10940, sharedreward,1,2,51.337877,42.301207,46.356666,35.198529,123.643814
10940, sharedreward,2,2,51.337877,42.301207,33.955382,21.253006,103.662521
10940, sharedreward,3,2,51.337877,42.301207,24.565135,9.275537,88.104813
10940, sharedreward,4,2,51.337877,42.301207,17.923756,4.833917,76.80368
10940, doors,1,1,54.168152,44.774064,47.519397,36.763193,130.853455
10940, doors,2,1,54.168152,44.774064,35.252217,21.078965,93.948837
10940, doors,3,1,54.168152,44.774064,25.656464,9.353364,81.860336
10940, doors,4,1,54.168152,44.774064,18.734255,4.333275,78.284355
10940, doors,1,2, NA, NA, NA, NA, NA
10940, doors,2,2, NA, NA, NA, NA, NA
10940, doors,3,2, NA, NA, NA, NA, NA
10940, doors,4,2, NA, NA, NA, NA, NA
10940, socialdoors,1,1,56.094343,45.406478,48.541178,35.84138,125.583702
10940, socialdoors,2,1,56.094343,45.406478,36.143053,21.885036,99.137062
10940, socialdoors,3,1,56.094343,45.406478,26.334018,9.31968,81.885834
10940, socialdoors,4,1,56.094343,45.406478,19.207381,4.354056,86.715195
10940, socialdoors,1,2, NA, NA, NA, NA, NA
10940, socialdoors,2,2, NA, NA, NA, NA, NA
10940, socialdoors,3,2, NA, NA, NA, NA, NA
10940, socialdoors,4,2, NA, NA, NA, NA, NA
10896, trust,1,1,56.040181,52.248572,47.254409,33.522557,111.275085
10896, trust,2,1,56.040181,52.248572,36.165606,28.651432,99.116058
10896, trust,3,1,56.040181,52.248572,27.086626,21.901576,97.627113
10896, trust,4,1,56.040181,52.248572,19.901383,13.398596,94.487984
10896, trust,1,2,55.954966,51.690462,47.076536,33.993672,119.167458
10896, trust,2,2,55.954966,51.690462,35.98186,28.800367,110.497849
10896, trust,3,2,55.954966,51.690462,27.030321,22.191448,95.664375
10896, trust,4,2,55.954966,51.690462,19.896455,13.915978,99.591187
10896, ugr,1,1,56.420488,49.420643,47.306614,34.939133,116.643715
10896, ugr,2,1,56.420488,49.420643,36.181132,29.079385,101.70562
10896, ugr,3,1,56.420488,49.420643,27.048731,22.326576,97.558907
10896, ugr,4,1,56.420488,49.420643,19.919154,14.154175,108.088966
10896, ugr,1,2,59.015212,52.383495,48.422153,34.191048,116.674965
10896, ugr,2,2,59.015212,52.383495,37.421506,28.58438,112.166634
10896, ugr,3,2,59.015212,52.383495,28.139646,22.633529,105.169472
10896, ugr,4,2,59.015212,52.383495,20.795739,14.402097,99.718018
10896, sharedreward,1,1,51.318011,44.707546,45.25429,34.257521,117.59391
10896, sharedreward,2,1,51.318011,44.707546,34.089655,27.853839,100.817055
10896, sharedreward,3,1,51.318011,44.707546,25.229609,21.187887,88.42205
10896, sharedreward,4,1,51.318011,44.707546,18.416449,13.019421,90.37188
10896, sharedreward,1,2,57.11837,52.785383,47.883481,34.390366,112.650414
10896, sharedreward,2,2,57.11837,52.785383,36.702662,28.57863,104.43811
10896, sharedreward,3,2,57.11837,52.785383,27.569864,22.244874,95.632355
10896, sharedreward,4,2,57.11837,52.785383,20.307725,13.731381,95.836823
10896, doors,1,1,57.829996,49.343743,47.805617,34.30975,114.693306
10896, doors,2,1,57.829996,49.343743,36.892572,29.049196,110.241325
10896, doors,3,1,57.829996,49.343743,27.643339,21.652262,108.200409
10896, doors,4,1,57.829996,49.343743,20.303608,13.315136,94.371071
10896, doors,1,2, NA, NA, NA, NA, NA
10896, doors,2,2, NA, NA, NA, NA, NA
10896, doors,3,2, NA, NA, NA, NA, NA
10896, doors,4,2, NA, NA, NA, NA, NA
10896, socialdoors,1,1,57.236501,49.108206,47.671462,34.438726,115.379585
10896, socialdoors,2,1,57.236501,49.108206,36.576193,28.835443,111.238838
10896, socialdoors,3,1,57.236501,49.108206,27.406436,22.178732,99.545799
10896, socialdoors,4,1,57.236501,49.108206,20.189948,13.819688,106.28334
10896, socialdoors,1,2, NA, NA, NA, NA, NA
10896, socialdoors,2,2, NA, NA, NA, NA, NA
10896, socialdoors,3,2, NA, NA, NA, NA, NA
10896, socialdoors,4,2, NA, NA, NA, NA, NA
10908, trust,1,1,36.237913,37.724099,35.24927,34.186081,109.196587
10908, trust,2,1,36.237913,37.724099,25.586527,26.601111,88.130043
10908, trust,3,1,36.237913,37.724099,18.64842,18.411529,77.885399
10908, trust,4,1,36.237913,37.724099,13.586721,12.536341,90.014816
10908, trust,1,2,36.535956,39.341015,35.81386,34.59826,103.313065
10908, trust,2,2,36.535956,39.341015,26.023375,28.97243,81.83062
10908, trust,3,2,36.535956,39.341015,18.965718,20.069027,75.750626
10908, trust,4,2,36.535956,39.341015,13.791563,13.646101,79.171494
10908, ugr,1,1,35.031551,38.798381,35.235894,36.287622,103.64682
10908, ugr,2,1,35.031551,38.798381,25.425153,26.660431,78.657784
10908, ugr,3,1,35.031551,38.798381,18.418954,16.659164,75.487953
10908, ugr,4,1,35.031551,38.798381,13.351043,9.71164,74.158806
10908, ugr,1,2,36.160753,37.848318,35.24922,34.270612,101.20813
10908, ugr,2,2,36.160753,37.848318,25.552201,26.052774,79.89875
10908, ugr,3,2,36.160753,37.848318,18.663991,15.861716,80.244652
10908, ugr,4,2,36.160753,37.848318,13.58024,8.935428,76.551765
10908, sharedreward,1,1,37.641006,38.413459,36.163833,33.999542,106.123062
10908, sharedreward,2,1,37.641006,38.413459,26.525802,26.143082,77.51902
10908, sharedreward,3,1,37.641006,38.413459,19.321077,18.890084,84.706772
10908, sharedreward,4,1,37.641006,38.413459,14.051473,12.864768,82.376923
10908, sharedreward,1,2,40.519548,39.294781,38.576321,35.39881,115.524536
10908, sharedreward,2,2,40.519548,39.294781,28.17332,27.752091,93.181129
10908, sharedreward,3,2,40.519548,39.294781,20.583755,20.527009,86.263603
10908, sharedreward,4,2,40.519548,39.294781,14.943531,15.967127,83.111542
10908, doors,1,1,41.329119,44.899715,38.576134,37.18394,119.609276
10908, doors,2,1,41.329119,44.899715,28.350352,29.253363,81.390427
10908, doors,3,1,41.329119,44.899715,20.855167,18.989369,75.130852
10908, doors,4,1,41.329119,44.899715,15.188392,11.544249,84.193565
10908, doors,1,2, NA, NA, NA, NA, NA
10908, doors,2,2, NA, NA, NA, NA, NA
10908, doors,3,2, NA, NA, NA, NA, NA
10908, doors,4,2, NA, NA, NA, NA, NA
10908, socialdoors,1,1,30.946289,36.595544,31.653814,33.818308,92.2425
10908, socialdoors,2,1,30.946289,36.595544,23.197071,25.145981,68.5728
10908, socialdoors,3,1,30.946289,36.595544,17.154789,16.391038,66.509148
10908, socialdoors,4,1,30.946289,36.595544,12.651581,10.278688,64.953316
10908, socialdoors,1,2, NA, NA, NA, NA, NA
10908, socialdoors,2,2, NA, NA, NA, NA, NA
10908, socialdoors,3,2, NA, NA, NA, NA, NA
10908, socialdoors,4,2, NA, NA, NA, NA, NA
10881, trust,1,1,30.474822,31.629176,31.635445,31.187871,81.819572
10881, trust,2,1,30.474822,31.629176,22.682481,19.900273,65.998047
10881, trust,3,1,30.474822,31.629176,16.281982,12.058919,55.393101
10881, trust,4,1,30.474822,31.629176,11.792982,7.097011,53.939156
10881, trust,1,2, NA, NA, NA, NA, NA
10881, trust,2,2, NA, NA, NA, NA, NA
10881, trust,3,2, NA, NA, NA, NA, NA
10881, trust,4,2, NA, NA, NA, NA, NA
10881, ugr,1,1,33.010569,31.271018,33.527906,31.070094,82.502083
10881, ugr,2,1,33.010569,31.271018,24.511758,18.186614,70.08902
10881, ugr,3,1,33.010569,31.271018,17.677872,11.357731,68.323448
10881, ugr,4,1,33.010569,31.271018,12.835031,6.367535,69.439377
10881, ugr,1,2, NA, NA, NA, NA, NA
10881, ugr,2,2, NA, NA, NA, NA, NA
10881, ugr,3,2, NA, NA, NA, NA, NA
10881, ugr,4,2, NA, NA, NA, NA, NA
10881, sharedreward,1,1,33.917096,31.637406,34.429052,28.226949,90.636742
10881, sharedreward,2,1,33.917096,31.637406,24.939394,17.511491,72.056511
10881, sharedreward,3,1,33.917096,31.637406,18.014226,10.153919,67.973793
10881, sharedreward,4,1,33.917096,31.637406,13.097136,5.89983,62.911446
10881, sharedreward,1,2, NA, NA, NA, NA, NA
10881, sharedreward,2,2, NA, NA, NA, NA, NA
10881, sharedreward,3,2, NA, NA, NA, NA, NA
10881, sharedreward,4,2, NA, NA, NA, NA, NA
10881, doors,1,1,30.356334,27.000604,31.189031,28.771998,80.311661
10881, doors,2,1,30.356334,27.000604,22.781193,17.133183,59.867783
10881, doors,3,1,30.356334,27.000604,16.504753,11.028516,59.702259
10881, doors,4,1,30.356334,27.000604,12.046022,7.055162,57.492012
10881, doors,1,2, NA, NA, NA, NA, NA
10881, doors,2,2, NA, NA, NA, NA, NA
10881, doors,3,2, NA, NA, NA, NA, NA
10881, doors,4,2, NA, NA, NA, NA, NA
10881, socialdoors,1,1,40.132091,36.159316,37.992028,34.064019,94.102486
10881, socialdoors,2,1,40.132091,36.159316,28.103103,22.901135,89.555687
10881, socialdoors,3,1,40.132091,36.159316,20.431503,14.731967,78.691048
10881, socialdoors,4,1,40.132091,36.159316,14.869858,8.584748,65.926712
10881, socialdoors,1,2, NA, NA, NA, NA, NA
10881, socialdoors,2,2, NA, NA, NA, NA, NA
10881, socialdoors,3,2, NA, NA, NA, NA, NA
10881, socialdoors,4,2, NA, NA, NA, NA, NA
10898, trust,1,1,46.595407,42.862988,38.818846,35.59019,112.139542
10898, trust,2,1,46.595407,42.862988,29.975955,26.451539,96.578514
10898, trust,3,1,46.595407,42.862988,22.379773,16.848968,91.367111
10898, trust,4,1,46.595407,42.862988,16.424088,8.831237,78.650734
10898, trust,1,2,42.763504,40.568986,37.080669,35.21113,109.965233
10898, trust,2,2,42.763504,40.568986,28.070048,25.416913,91.493088
10898, trust,3,2,42.763504,40.568986,20.756535,15.78729,73.108017
10898, trust,4,2,42.763504,40.568986,15.207338,8.292948,72.219963
10898, ugr,1,1,52.593627,49.323194,41.62877,36.559791,117.20063
10898, ugr,2,1,52.593627,49.323194,32.77361,28.206294,97.339874
10898, ugr,3,1,52.593627,49.323194,24.50663,17.51295,93.269913
10898, ugr,4,1,52.593627,49.323194,18.038639,8.859425,83.207428
10898, ugr,1,2,48.173584,45.53739,40.008946,36.27035,113.068634
10898, ugr,2,2,48.173584,45.53739,30.777409,26.408544,95.740845
10898, ugr,3,2,48.173584,45.53739,22.837483,16.602755,75.975052
10898, ugr,4,2,48.173584,45.53739,16.734848,8.235569,75.277214
10898, sharedreward,1,1,41.343255,40.072192,36.895422,33.14591,110.799698
10898, sharedreward,2,1,41.343255,40.072192,27.544715,22.088332,77.76326
10898, sharedreward,3,1,41.343255,40.072192,20.285671,14.737838,70.814377
10898, sharedreward,4,1,41.343255,40.072192,14.819539,8.061394,71.742119
10898, sharedreward,1,2,47.435131,43.55365,39.553919,36.836412,109.863358
10898, sharedreward,2,2,47.435131,43.55365,30.627295,26.965597,85.890503
10898, sharedreward,3,2,47.435131,43.55365,22.854278,17.253203,74.332077
10898, sharedreward,4,2,47.435131,43.55365,16.763321,8.684164,77.045929
10898, doors,1,1,48.331606,45.655602,39.665443,35.139135,120.756416
10898, doors,2,1,48.331606,45.655602,30.618916,25.794103,93.215866
10898, doors,3,1,48.331606,45.655602,22.794418,16.2805,88.419182
10898, doors,4,1,48.331606,45.655602,16.707978,8.67146,90.750122
10898, doors,1,2, NA, NA, NA, NA, NA
10898, doors,2,2, NA, NA, NA, NA, NA
10898, doors,3,2, NA, NA, NA, NA, NA
10898, doors,4,2, NA, NA, NA, NA, NA
10898, socialdoors,1,1,43.636225,42.410463,37.797063,34.342805,113.325592
10898, socialdoors,2,1,43.636225,42.410463,28.573304,24.860947,89.806732
10898, socialdoors,3,1,43.636225,42.410463,21.072242,16.053249,73.381493
10898, socialdoors,4,1,43.636225,42.410463,15.350339,8.24496,76.730774
10898, socialdoors,1,2, NA, NA, NA, NA, NA
10898, socialdoors,2,2, NA, NA, NA, NA, NA
10898, socialdoors,3,2, NA, NA, NA, NA, NA
10898, socialdoors,4,2, NA, NA, NA, NA, NA
10918, trust,1,1,51.719531,46.214756,47.806206,38.112906,163.754883
10918, trust,2,1,51.719531,46.214756,35.603592,25.96835,122.840538
10918, trust,3,1,51.719531,46.214756,25.938802,17.095977,104.926941
10918, trust,4,1,51.719531,46.214756,18.886821,9.923469,99.231796
10918, trust,1,2,71.332547,59.358158,58.883436,37.567,193.321304
10918, trust,2,2,71.332547,59.358158,44.597016,33.647839,128.703903
10918, trust,3,2,71.332547,59.358158,33.272094,21.836877,113.706474
10918, trust,4,2,71.332547,59.358158,24.622678,12.423653,110.53727
10918, ugr,1,1,68.726489,59.463753,56.928558,40.81015,166.652756
10918, ugr,2,1,68.726489,59.463753,43.546575,33.108916,139.230377
10918, ugr,3,1,68.726489,59.463753,32.16601,22.039719,113.562943
10918, ugr,4,1,68.726489,59.463753,23.675188,11.194473,108.306572
10918, ugr,1,2,70.887826,62.994003,57.942062,41.687767,168.587067
10918, ugr,2,2,70.887826,62.994003,44.444494,33.777503,127.196175
10918, ugr,3,2,70.887826,62.994003,32.864114,21.866072,117.221039
10918, ugr,4,2,70.887826,62.994003,24.155597,11.140461,113.761566
10918, sharedreward,1,1,55.140153,59.164518,50.223595,40.130383,150.360504
10918, sharedreward,2,1,55.140153,59.164518,37.50971,33.010227,115.592903
10918, sharedreward,3,1,55.140153,59.164518,27.361845,21.618228,104.301437
10918, sharedreward,4,1,55.140153,59.164518,19.945262,11.651182,108.760193
10918, sharedreward,1,2,61.935598,56.111323,53.744422,38.637392,148.220795
10918, sharedreward,2,2,61.935598,56.111323,40.365834,32.220405,125.137032
10918, sharedreward,3,2,61.935598,56.111323,29.708091,20.701152,114.535652
10918, sharedreward,4,2,61.935598,56.111323,21.765488,11.277583,116.454384
10918, doors,1,1,70.695231,59.491091,58.859359,41.12617,157.258987
10918, doors,2,1,70.695231,59.491091,44.869051,34.238764,135.37468
10918, doors,3,1,70.695231,59.491091,33.18657,20.920786,117.340202
10918, doors,4,1,70.695231,59.491091,24.41766,11.281183,116.737801
10918, doors,1,2, NA, NA, NA, NA, NA
10918, doors,2,2, NA, NA, NA, NA, NA
10918, doors,3,2, NA, NA, NA, NA, NA
10918, doors,4,2, NA, NA, NA, NA, NA
10918, socialdoors,1,1,62.621126,53.820081,54.296292,39.428354,172.927414
10918, socialdoors,2,1,62.621126,53.820081,41.221918,32.808977,129.887558
10918, socialdoors,3,1,62.621126,53.820081,30.226806,19.778638,109.179611
10918, socialdoors,4,1,62.621126,53.820081,22.104862,10.137757,103.553947
10918, socialdoors,1,2, NA, NA, NA, NA, NA
10918, socialdoors,2,2, NA, NA, NA, NA, NA
10918, socialdoors,3,2, NA, NA, NA, NA, NA
10918, socialdoors,4,2, NA, NA, NA, NA, NA
10930, trust,1,1,58.719537,46.516541,47.594414,32.321969,152.945374
10930, trust,2,1,58.719537,46.516541,36.132968,26.118193,108.903763
10930, trust,3,1,58.719537,46.516541,26.317028,15.480172,88.595444
10930, trust,4,1,58.719537,46.516541,18.855553,7.138779,70.115219
10930, trust,1,2,60.207171,49.463756,47.588287,32.246639,154.684128
10930, trust,2,2,60.207171,49.463756,36.384854,26.565495,102.522079
10930, trust,3,2,60.207171,49.463756,26.633347,15.503151,93.030067
10930, trust,4,2,60.207171,49.463756,19.088512,7.418836,75.479546
10930, ugr,1,1,62.544381,47.973521,49.463696,33.465848,146.909714
10930, ugr,2,1,62.544381,47.973521,37.729487,26.032048,108.069572
10930, ugr,3,1,62.544381,47.973521,27.48955,14.572767,92.230484
10930, ugr,4,1,62.544381,47.973521,19.698787,6.656474,84.983833
10930, ugr,1,2,63.811061,49.36759,49.84384,33.93786,153.599792
10930, ugr,2,2,63.811061,49.36759,38.231476,26.560723,103.95652
10930, ugr,3,2,63.811061,49.36759,27.955986,14.554509,90.635834
10930, ugr,4,2,63.811061,49.36759,20.061471,6.440537,90.031693
10930, sharedreward,1,1,63.53989,48.641663,49.072115,33.561384,150.989426
10930, sharedreward,2,1,63.53989,48.641663,38.008326,25.855494,105.447388
10930, sharedreward,3,1,63.53989,48.641663,27.987526,14.956572,90.10141
10930, sharedreward,4,1,63.53989,48.641663,20.140156,7.036636,80.806992
10930, sharedreward,1,2,52.76102,43.957752,45.190465,33.171892,158.55481
10930, sharedreward,2,2,52.76102,43.957752,33.6443,23.908938,104.022499
10930, sharedreward,3,2,52.76102,43.957752,24.23987,13.174297,75.065475
10930, sharedreward,4,2,52.76102,43.957752,17.365398,6.559692,65.36705
10930, doors,1,1,62.498524,46.371539,49.059005,33.368509,150.271286
10930, doors,2,1,62.498524,46.371539,37.675557,24.612001,104.498085
10930, doors,3,1,62.498524,46.371539,27.534899,13.047627,93.248543
10930, doors,4,1,62.498524,46.371539,19.76421,6.203555,91.473106
10930, doors,1,2, NA, NA, NA, NA, NA
10930, doors,2,2, NA, NA, NA, NA, NA
10930, doors,3,2, NA, NA, NA, NA, NA
10930, doors,4,2, NA, NA, NA, NA, NA
10930, socialdoors,1,1,54.645078,47.624702,44.081335,32.939329,137.940918
10930, socialdoors,2,1,54.645078,47.624702,34.642496,26.333945,104.829384
10930, socialdoors,3,1,54.645078,47.624702,25.94164,14.16175,82.07383
10930, socialdoors,4,1,54.645078,47.624702,19.000885,6.573674,71.744232
10930, socialdoors,1,2, NA, NA, NA, NA, NA
10930, socialdoors,2,2, NA, NA, NA, NA, NA
10930, socialdoors,3,2, NA, NA, NA, NA, NA
10930, socialdoors,4,2, NA, NA, NA, NA, NA
10977, trust,1,1,44.501629,36.252669,37.234544,28.237994,100.994011
10977, trust,2,1,44.501629,36.252669,28.685976,19.64296,91.029938
10977, trust,3,1,44.501629,36.252669,21.663492,10.885622,74.208328
10977, trust,4,1,44.501629,36.252669,15.953301,5.261671,62.669422
10977, trust,1,2, NA, NA, NA, NA, NA
10977, trust,2,2, NA, NA, NA, NA, NA
10977, trust,3,2, NA, NA, NA, NA, NA
10977, trust,4,2, NA, NA, NA, NA, NA
10977, ugr,1,1,67.966816,44.492012,48.483373,29.817723,169.919647
10977, ugr,2,1,67.966816,44.492012,38.538945,22.965043,112.124443
10977, ugr,3,1,67.966816,44.492012,29.228309,12.935682,109.268219
10977, ugr,4,1,67.966816,44.492012,21.483988,5.866836,100.849113
10977, ugr,1,2,72.407093,46.22575,49.990666,29.915387,153.666275
10977, ugr,2,2,72.407093,46.22575,40.126005,24.100399,123.153694
10977, ugr,3,2,72.407093,46.22575,30.55863,13.751917,117.935226
10977, ugr,4,2,72.407093,46.22575,22.42743,6.493781,105.002037
10977, sharedreward,1,1,65.291031,45.180886,47.378803,30.048415,147.684479
10977, sharedreward,2,1,65.291031,45.180886,37.492747,22.952937,113.335831
10977, sharedreward,3,1,65.291031,45.180886,28.45099,12.858604,101.589073
10977, sharedreward,4,1,65.291031,45.180886,20.829862,5.983217,99.094894
10977, sharedreward,1,2,73.538929,46.790308,50.069327,30.531463,152.225571
10977, sharedreward,2,2,73.538929,46.790308,40.278689,24.311133,124.055328
10977, sharedreward,3,2,73.538929,46.790308,30.744851,13.921204,111.658966
10977, sharedreward,4,2,73.538929,46.790308,22.584282,6.342317,109.655396
10977, doors,1,1,66.981738,44.336691,48.050968,29.704972,153.032379
10977, doors,2,1,66.981738,44.336691,38.190504,23.308566,109.26651
10977, doors,3,1,66.981738,44.336691,29.025938,13.331089,104.827011
10977, doors,4,1,66.981738,44.336691,21.344197,6.130508,102.950981
10977, doors,1,2, NA, NA, NA, NA, NA
10977, doors,2,2, NA, NA, NA, NA, NA
10977, doors,3,2, NA, NA, NA, NA, NA
10977, doors,4,2, NA, NA, NA, NA, NA
10977, socialdoors,1,1,69.288629,46.862606,48.992101,30.060091,157.404465
10977, socialdoors,2,1,69.288629,46.862606,38.966302,23.589484,119.092865
10977, socialdoors,3,1,69.288629,46.862606,29.565121,13.374387,113.206306
10977, socialdoors,4,1,69.288629,46.862606,21.701142,6.21345,103.861923
10977, socialdoors,1,2, NA, NA, NA, NA, NA
10977, socialdoors,2,2, NA, NA, NA, NA, NA
10977, socialdoors,3,2, NA, NA, NA, NA, NA
10977, socialdoors,4,2, NA, NA, NA, NA, NA
10928, trust,1,1,55.205254,51.802331,46.193528,32.331613,147.113617
10928, trust,2,1,55.205254,51.802331,35.943933,29.285114,117.933083
10928, trust,3,1,55.205254,51.802331,27.233136,20.806748,91.766487
10928, trust,4,1,55.205254,51.802331,20.160286,10.574633,87.976974
10928, trust,1,2, NA, NA, NA, NA, NA
10928, trust,2,2, NA, NA, NA, NA, NA
10928, trust,3,2, NA, NA, NA, NA, NA
10928, trust,4,2, NA, NA, NA, NA, NA
10928, ugr,1,1,61.364595,55.706893,49.00164,34.061575,156.384888
10928, ugr,2,1,61.364595,55.706893,38.662907,31.332374,123.4394
10928, ugr,3,1,61.364595,55.706893,29.396886,22.449272,95.941277
10928, ugr,4,1,61.364595,55.706893,21.902518,11.547244,99.459473
10928, ugr,1,2,62.89098,53.830148,49.849112,34.124756,172.370422
10928, ugr,2,2,62.89098,53.830148,39.21038,30.569697,126.84906
10928, ugr,3,2,62.89098,53.830148,29.839128,21.315369,105.254036
10928, ugr,4,2,62.89098,53.830148,22.169658,10.858724,104.359764
10928, sharedreward,1,1,58.494198,51.699162,47.576343,33.217742,150.5224
10928, sharedreward,2,1,58.494198,51.699162,37.15272,28.468015,118.504234
10928, sharedreward,3,1,58.494198,51.699162,28.219092,20.218541,101.532776
10928, sharedreward,4,1,58.494198,51.699162,20.959631,10.792345,99.900665
10928, sharedreward,1,2,52.180034,48.181661,45.886453,35.270186,147.601791
10928, sharedreward,2,2,52.180034,48.181661,34.879548,28.348309,116.794662
10928, sharedreward,3,2,52.180034,48.181661,25.981356,20.006667,93.131645
10928, sharedreward,4,2,52.180034,48.181661,19.059993,11.195153,99.435982
10928, doors,1,1,63.894615,54.768545,49.871532,33.971788,155.660294
10928, doors,2,1,63.894615,54.768545,39.621333,30.181987,120.674004
10928, doors,3,1,63.894615,54.768545,30.331114,20.300599,98.954277
10928, doors,4,1,63.894615,54.768545,22.628515,10.498872,96.027901
10928, doors,1,2, NA, NA, NA, NA, NA
10928, doors,2,2, NA, NA, NA, NA, NA
10928, doors,3,2, NA, NA, NA, NA, NA
10928, doors,4,2, NA, NA, NA, NA, NA
10928, socialdoors,1,1,64.536756,55.637773,50.831529,33.730842,174.309799
10928, socialdoors,2,1,64.536756,55.637773,40.166883,30.403532,126.68502
10928, socialdoors,3,1,64.536756,55.637773,30.76103,21.479909,120.399818
10928, socialdoors,4,1,64.536756,55.637773,22.910356,11.176361,103.742348
10928, socialdoors,1,2, NA, NA, NA, NA, NA
10928, socialdoors,2,2, NA, NA, NA, NA, NA
10928, socialdoors,3,2, NA, NA, NA, NA, NA
10928, socialdoors,4,2, NA, NA, NA, NA, NA
10924, trust,1,1,56.784362,55.928722,52.579749,47.716408,182.53833
10924, trust,2,1,56.784362,55.928722,37.938937,30.768043,120.676453
10924, trust,3,1,56.784362,55.928722,27.017072,15.294428,120.499855
10924, trust,4,1,56.784362,55.928722,19.362107,6.576213,94.551537
10924, trust,1,2,69.061417,62.999006,58.16176,48.150513,168.852753
10924, trust,2,2,69.061417,62.999006,42.698663,32.980748,120.48127
10924, trust,3,2,69.061417,62.999006,31.048133,15.590016,103.792953
10924, trust,4,2,69.061417,62.999006,22.505822,7.057011,105.776489
